ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	½ð±Ò	¹±Ï×¶È	ÈÙÓþµã	½ð±Ò»ý·Ö	½ð±Ò¹ºÎï·µ»¹µÄ½ð±Ò»ý·Ö	Í³Ò»¼Û¸ñ»õ±ÒÀàÐÍ	Í³Ò»¼Û¸ñ½ð¶î	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
6	1	247	0	1							10000					1									»Æ½ðÍ¼Æ×-·üÄ§Ö®·ðÐÄÈí¿Û
6	1	253	0	1							10000					1									»Æ½ðÍ¼Æ×-ËÄ¿ÕÖ®½äÂÉ·¨½ä
6	1	257	0	1							10000					1									»Æ½ðÍ¼Æ×-º³ÌìÖ®»¢Í·½ôÊøÍó
6	1	262	0	1							10000					1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®»ðÔÆ÷è÷ëÊÖ
6	1	268	0	1							10000					1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®¾øÃüÖ¸»·
6	1	273	0	1							10000					1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®°×Óñ°ãÖ¸
6	1	276	0	1							10000					1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®±ù¾§Ö¸»·
6	1	281	0	1							10000					1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®´È±¯Óñ°ãÖ¸
6	1	288	0	1							10000					1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®´äÓñÖ¸»·
6	1	293	0	1							10000					1									»Æ½ðÍ¼Æ×-±Ìº£Ö®ÏËÏ¸Ö¸»·
6	1	297	0	1							10000					1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®Òøó¸»¤ÊÖ
6	1	301	0	1							10000					1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®¶¾Ð«Ö¸»·
6	1	306	0	1							10000					1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®ÓÄ»ÃÖ¸»·
6	1	312	0	1							10000					1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÐþÌì±ù»ðÅå
6	1	318	0	1							10000					1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®ÊøÌì¸¿µØ»·
6	1	322	0	1							10000					1									»Æ½ðÍ¼Æ×-É­»ÄÖ®ÐþÌúÏâÓñÅå
6	1	326	0	1							10000					1									»Æ½ðÍ¼Æ×-µØÆÇÖ®Åùö¨À×»ð½ä
6	1	333	0	1							10000					1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®¼ûÁú°âÖ¸
6	1	338	0	1							10000					1									»Æ½ðÍ¼Æ×-µÐâéÖ®²Ý¼äÊ¯½ä
6	1	343	0	1							10000					1									»Æ½ðÍ¼Æ×-Ä§É·Ö®ÔÆÁúÍÂÖé½ä
6	1	352	0	1							10000					1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®ÑªÒÂÊÞïí
6	1	346	0	1							10000					1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®Òµ»ðÓÄÚ¤½ä
6	1	358	0	1							10000					1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®ÌìµØÐþ»Æ½ä
6	1	363	0	1							10000					1									»Æ½ðÍ¼Æ×-¼°·áÖ®ÇàËÉ·¨½ä
6	1	368	0	1							10000					1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®·ç±©Ö¸»·
6	1	373	0	1							10000					1									»Æ½ðÍ¼Æ×-À×ñ·Ö®¾ÅÌìÒýÀ×½ä
6	1	376	0	1							10000					1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®ÊøÐÄÖ¸»·
6	1	243	0	1			50									1									»Æ½ðÍ¼Æ×-ÃÎÁúÖ®×Ï½ð°ãÈô½ä
6	1	248	0	1			50									1									»Æ½ðÍ¼Æ×-·üÄ§Ö®ÆÕ¶ÉÉ®Ð¬
6	1	252	0	1			50									1									»Æ½ðÍ¼Æ×-ËÄ¿ÕÖ®ÈíÆ¤»¤Íó
6	1	258	0	1			50									1									»Æ½ðÍ¼Æ×-º³ÌìÖ®³ËÁúÕ½Ñ¥
6	1	261	0	1			50									1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®°×»¢ÎÞË«¿Û
6	1	267	0	1			50									1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®Ñ¸·ç·¢¹¿
6	1	271	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®·÷ÔÆË¿´ø
6	1	275	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®ÇïË®Á÷¹â´ø
6	1	282	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®¾²Ó°Á÷ËÕ
6	1	286	0	1			50									1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®·çÑ©°×ÔÆÊø´ø
6	1	290	0	1			50									1									»Æ½ðÍ¼Æ×-±Ìº£Ö®»·ÖéÐûÇå½í
6	1	298	0	1			50									1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®Ä«ÖëÈíÂÄ
6	1	303	0	1			50									1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®Ë«»·Éß¿Û
6	1	308	0	1			50									1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®Ê´¹ÇÓñÅå
6	1	313	0	1			50									1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÔÂÓ°Ñ¥
6	1	316	0	1			50									1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®É­ÂÞÊøÑü
6	1	320	0	1			50									1									»Æ½ðÍ¼Æ×-É­»ÄÖ®½ðÇ®Á¬»·¼×
6	1	328	0	1			50									1									»Æ½ðÍ¼Æ×-µØÆÇÖ®·çº®ÊøÑü
6	1	331	0	1			50									1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®Ç±ÁúÑü´ø
6	1	337	0	1			50									1									»Æ½ðÍ¼Æ×-µÐâéÖ®¹·¼¹Æ¤»¤Íó
6	1	342	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§É·Ö®¾Ù»ðÁÇÌì»·
6	1	345	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®À÷Ä§ÊÉÐÄ´ø
6	1	353	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®ÈÛ½ð¶ÏÈÕ½ä
6	1	355	0	1			50									1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®ÎÞÎÒÊø´ø
6	1	361	0	1			50									1									»Æ½ðÍ¼Æ×-¼°·áÖ®ÐþË¿Èý¶Î½õ
6	1	366	0	1			50									1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®Çå·çÂÆ´ø
6	1	372	0	1			50									1									»Æ½ðÍ¼Æ×-À×ñ·Ö®ÁéÓñÔÌÀ×Íó
6	1	378	0	1			50									1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®ËÉ·çÑ©Ó°Ñ¥
6	1	398	0	1			40									1									ÉñÃØ¿óÊ¯
6	1	22	0	1			40									1									Ï´Ëè¾­
6	1	26	0	1			40									1									ÎäÁÖÃØ¼®
6	1	3561	0	1			100									1									150¼¶¼¼ÄÜ¾÷Òª
6	1	3562	0	1			100									1									150¼¶´ó³ËÃØ¼®
6	1	1704	0	1			30									1									ÕòÅÉÁéµ¤
6	1	1705	0	1			30									1									ÕòÅÉÁéÒ©
6	1	1125	0	1	0		50									1									120¼¶¼¼ÄÜ¾÷Òª
6	1	1427	0	1	0		2									1									×ÓÄ¸Áî
0	11	88	0	2	0		3									1									Ò×ÈÝÃæ¾ß-Ðþ¾õ´óÊ¦
6	1	1380	0	1	0		50									1									²¹ÌìÊ¯ËéÆ¬£¨ÌØ´ó£©
6	1	3202	0	1	0		10									1									¾­Ñéµ¤Ò©
6	1	30083	0	1	100000											0									ËÎ½ðÕÐ±øÁî
6	1	1604	0	1	100000											0									Ó¢ÐÛÌû
6	1	2745	0	1	100000											0									Ë®ÔôÁîÅÆ
4	489	1	0	1	100000		50									0									·çÁê¶ÉÁîÅÆ
6	1	1427	0	1	100000		50									0									×ÓÄ¸´ü
6	1	2317	0	1	100000											0									ÊÔÁ¶Ìû
6	1	438	0	1	100000											0									»Ø³Ç·û£¨ÎÞÏÞÊ¹ÓÃ£©
6	1	1266	0	1	100000											0									ÉñÐÐ·û
6	1	2744	0	1	100000											0									ÈçÒâÔ¿³×
6	1	30191	0	1	100000											0									½ðÔ¿³×
6	1	2348	0	1	100000											0									ÐþÌì´¸
6	1	1448	0	1	5000000											0									Ä®±±´«ËÍ¾í
6	1	2378	0	1				1000								0									ËÄº£åÐÒ£µ¤
6	1	1091	0	1	5000000											0									Ìì»úÁî
6	1	71	0	1	2000000											0									ÏÉ²ÝÓñÂ¶
6	1	72	0	1	500000											0									ÌìÉ½ÓñÂ¶
0	10	6	0	10	5000000											0									±¼Ïü
0	10	7	0	10	50000000											0									·­Óð
6	1	1337	0	1			1									0									Å®¶ùºì
6	1	1051	0	1			1									0									ÈçÒâºì°ü
6	1	2957	0	1			5									0									»ìÔªÁéÂ¶(ÖÐ)
6	1	2958	0	1			10									0									»ìÔªÁéÂ¶(´ó)
6	1	3005	0	1	2000000											0									½ðÎÚÖØÁ·Óñ
6	1	1704	0	1			100									0									ÕòÅÉÁéÒ©
6	1	1431	0	1			1									0									ÌìÉ½Ñ©Á«
6	1	1705	0	1			100									0									ÕòÅÉÁéµ¤
6	1	1670	0	1			100									0									TÝn vËt m«n ph¸i
6	1	1671	0	1			100									0									ÑîÓ¢ÐÅÎï
1	8	0	0	1	5500											0									ÌØÐ§Îå»¨ÓñÂ¶Íè
1	8	0	0	5	5500											0									»ØÌìÔÙÔìµ¤
6	0	2	0	1				500								0									¼ÓÅÜÍè
6	0	3	0	1				1000								0									´óÁ¦Íè
6	1	2397	0	1				2000								0									ÎåÖÞÁè¿Õµ¤
6	1	2126	0	1										11	10000	0									Ò»¼ÍÇ¬À¤·û
16	204	0	0	1										13	350	0									´ý¶¨
16	205	0	0	1										13	350	0									´ý¶¨
16	206	0	0	1										13	350	0									´ý¶¨
16	207	0	0	1										13	350	0									´ý¶¨
16	3499	0	0	1										11	3000	0									Áúµ¨--¹¥»÷¼¼ÄÜ+20%
16	3501	0	0	1										11	2000	0									¿ñÀ½--¹¥»÷+2%
16	3503	0	0	1										11	3000	0									ºçÓ°--50%¾­Ñé 
16	3466	0	0	1										11	1000	0									¾øÊÀÅû·ç
0	10	6	0	1										11	10000	0									º¹ÑªÁú¾Ô
6	1	440	0	1										15	200	0									´ý¶¨
6	1	2312	0	1			10									0									»ìÔªÁéÂ¶
6	1	2379	0	1			1									0									¾ÅÌìÔÆÓÎµ¤
6	1	2126	0	1			500									0						43200			Ò»¼ÍÇ¬À¤·û
6	1	2163	0	1			50									0									thiet huyet don
6	1	1375	0	1			50									0	2	20140220	20140520						³¯Í¢ÉâÊé
6	1	1617	0	1			10									0									Ñ×µÛÁî
6	1	2400	0	1			10									0	8	20140220	20160220						¾ÅÌìÔÆÓÎµ¤ÀñºÐ
6	1	2514	0	1			20									0	16	20140220	20160220						É½ºÓÉçð¢Í¼²ÐÆ¬£¨1000ÕÅ£©
6	1	440	0	1			2									0									É½ºÓÉçð¢Í¼²ÐÆ¬£¨100ÕÅ£©
6	1	2393	0	1			100									0									´ó°ãÈôÐÄ¾­
6	1	2340	0	1			2000									0									ÔÀÍõ½£
6	0	20	0	1			1									0									Ãµ¹å»¨
6	0	1012	0	1			1									0									À¶É«Ñý¼§
6	0	1017	0	1			1									0									½ÚÈÕÑÌ»¨
6	0	1013	0	1			1									0									Ñ©»¨
6	1	1181	0	1			50									0	3	20140220	20140520						ÌØÐ§ÏÉ²ÝÂ¶
6	1	2218	0	1			10									0	5	20140220	20140520						ºèÓ°±¦Ïä
6	1	2951	0	1			2									0									Ãæ¾ß
6	1	26	0	1			100									0	2								ÎäÁÖÃØ¼®
6	1	22	0	1			100									0	2								Ï´Ëè¾­
6	1	2959	0	1	100000											0									ÉÙÁÖÃØ¼®
6	1	2960	0	1	100000											0									ÌìÍõÃØ¼®
6	1	2961	0	1	100000											0									ÌÆÃÅÃØ¼®
6	1	2962	0	1	100000											0									Îå¶¾ÃØ¼®
6	1	2963	0	1	100000											0									¶ëÃ¼ÃØ¼®
6	1	2964	0	1	100000											0									´äÑÌÃØ¼®
6	1	2965	0	1	100000											0									Ø¤°ïÃØ¼®
6	1	2966	0	1	100000											0									ÌìÈÌÃØ¼®
6	1	2967	0	1	100000											0									Îäµ±ÃØ¼®
6	1	2968	0	1	100000											0									À¥ÂØÃØ¼®
6	1	1125	0	1	100000											0									120ÃØ¼®
6	1	3561	0	1	100000											0									150ÃØ¼®
6	1	2424	0	1	100000											0									90´ó³Ë
6	1	2425	0	1	100000											0									120´ó³Ë
6	1	3562	0	1	100000											0									150´ó³Ë
4	979	0	0	1		150	100									1									kim t?
6	1	398	0	1		150	100									1									Th? b?kho?g th?h
6	1	1019	0	10		150	100									1									Th? b?kho?g th?h
6	1	2396	0	1		150	100									1						43200			ma bai phi van
6	1	2328	0	1		150	50									1									ma bai phi van
6	1	2329	0	1		150	50									1									ma bai phi van
6	1	2330	0	1		150	50									1									ma bai phi van
6	1	2331	0	1		150	50									1									ma bai phi van
6	1	2332	0	1		150	50									1									ma bai phi van
6	1	2333	0	1		150	150									1						43200			ma bai phi van
6	1	2334	0	1		150	200									1						43200			ma bai phi van
6	1	1448	0	1		150	1									1									le hop mac bac
6	1	2339	0	90		150	1									1									sat thu gian ;e hp[
6	1	1266	0	1		150	6									1									than hanh phu
6	1	2432	0	1		150	50									1									lenh bai vi son
6	1	30083	0	1		150	1									1									phong van lenh bai
6	1	2335	0	1		150	10									1									thanh tuyet y
6	1	2336	0	1		150	10									1									thanh tuyet y
6	1	2337	0	1		150	10									1									thanh tuyet y
6	1	2338	0	1		150	10									1									thanh tuyet y
6	1	2424	0	1		150	50									1									dai thanh 9x
6	1	2425	0	1		150	100									1									dai tahnh 12
4	489	0	0	1		150	10									1									LB phong lang do
6	1	1125	0	1		150	90									1									bk 12x
6	1	1427	0	1		150	50									1									tu mau lenh
4	995	0	0	1		150	2									1									tu phuc
6	1	147	0	7		150	200									1									huyen tinh
4	353	0	0	1			20									0									Tinh Hång B¶o Th¹ch
4	238	0	0	1			20									0									Lam Thñy Tinh
4	239	0	0	1			20									0									T?Thñy Tinh
4	240	0	0	1			20									0									Lôc Thñy Tinh
6	1	147	0	1			2									0									HuyÒn Tinh Kho¸ng Th¹ch-PhÈm chÊt: 1
6	1	147	0	2			10									0									HuyÒn Tinh Kho¸ng Th¹ch-PhÈm chÊt: 2
6	1	147	0	3			20									0									HuyÒn Tinh Kho¸ng Th¹ch-PhÈm chÊt: 3
6	1	147	0	4			30									0									HuyÒn Tinh Kho¸ng Th¹ch-PhÈm chÊt: 4
6	1	147	0	5			50									0									HuyÒn Tinh Kho¸ng Th¹ch-PhÈm chÊt: 5
6	1	147	0	6			100									0									HuyÒn Tinh Kho¸ng Th¹ch-PhÈm chÊt: 6
6	1	149	0	1			2									0									HuyÒn ThiÕt Nguyªn Kho¸ng
6	1	150	0	1			2									0									Khæng T­íc Nguyªn Th¹ch (Kim) 
6	1	150	1	1			2									0									Khæng T­íc Nguyªn Th¹ch (Méc) 
6	1	150	2	1			2									0									Khæng T­íc Nguyªn Th¹ch (Thñy) 
6	1	150	3	1			2									0									Khæng T­íc Nguyªn Th¹ch (Háa) 
6	1	150	4	1			2									0									Khæng T­íc Nguyªn Th¹ch (Th? 
6	1	151	0	1			2									0									MËt Ng©n Nguyªn Kho¸ng
6	1	152	0	1			2									0									Ph?Dung Nguyªn Th¹ch (Kim) 
6	1	152	1	1			2									0									Ph?Dung Nguyªn Th¹ch (Méc) 
6	1	152	2	1			2									0									Ph?Dung Nguyªn Th¹ch (Thñy) 
6	1	152	3	1			2									0									Ph?Dung Nguyªn Th¹ch (Háa) 
6	1	152	4	1			2									0									Ph?Dung Nguyªn Th¹ch (Th? 
6	1	153	0	1			2									0									Chu Sa Nguyªn Kho¸ng
6	1	154	0	1			2									0									Chung Nh?Nguyªn Th¹ch (Kim) 
6	1	154	1	1			2									0									Chung Nh?Nguyªn Th¹ch (Méc) 
6	1	154	2	1			2									0									Chung Nh?Nguyªn Th¹ch (Thñy) 
6	1	154	3	1			2									0									Chung Nh?Nguyªn Th¹ch (Háa) 
6	1	154	4	1			2									0									Chung Nh?Nguyªn Th¹ch (Th? 
4	979	0	0	1		150	100									0									kim t?
6	1	398	0	1		150	100									0									Th? b?kho?g th?h
6	1	1019	0	10		150	100									0									Th? b?kho?g th?h
6	1	2144	0	1		150	10									1									Phieu du doan
6	1	1763	0	1		150	1	100								1									ph?qu?c? h?
6	1	2623	0	1		150	10									1									Ngoc Long Lenh Bai
6	1	2657	0	1		150	10									1									Hoi Sinh Phu
6	1	4653	0	1		150	500									0									Th?Xãa Pass R­¬ng
6	1	4654	0	1		150	500									0									Th?Xãa §æi Tªn
6	1	4651	0	1		150	10									0									C?Ngäc Lan
6	1	4652	0	1		150	50									0									D­¬ng Linh HuyÕt
6	1	4650	0	1		150	10									0									Ch×a Khãa Hoµng Kim
6	1	128	0	1		150	100									0									lenh bai hoang kim
6	1	2823	0	1		150	5									0					20180520	20180520			Huy chuong chien cong
6	1	30181	0	1		150	100									0									ThÇn B?Chi Th?
6	1	30182	0	1		150	100									0									Ch×a khãa thÇn b?
4	358	0	0	1			10									0									lenh bai thu thanh BK
4	359	0	0	1			10									0									lenh bai c«ng thµnh BK
4	360	0	0	1			10									0									lenh bai thu thanh LA
4	361	0	0	1			10									0									lenh bai thu thanh LA
6	1	2390	0	1		150	50									0									bach ngoc
6	1	2391	0	1		150	50									0									tu ngoc
6	1	1091	0	1		150	50									0									thien co lenh
6	1	1670	0	1			100									1									TÝn vËt m«n ph¸i
6	1	1671	0	1			100									1									TÝn vËt D­¬ng Anh
6	1	22	0	1			150									1									TÈy Tñy Kinh
6	1	26	0	1			150									1									V?L©m MËt TÞch
6	1	1704	0	1			150									1									TrÊn ph¸i linh ®¬n
6	1	1705	0	1			150									1									TrÊn ph¸i linh d­îc
6	1	71	0	1			20									1									Tiªn Th¶o L?
6	1	1181	0	1			50									1									Tiªn Th¶o L?(®Æc biÖt)
6	1	2340	0	1			200									1									Nh¹c V­¬ng KiÕm l?bao
6	1	2126	0	1			500									1									NhÊt K?Cµn Kh«n Ph?
6	1	440	0	1			10									1									M¶nh S¬n H?X?T¾c (100)
6	1	2514	0	1			40									1									M¶nh b¶n ®å s¬n h?x?t¾c (1000 m¶nh)
6	1	2393	0	1			20									1									§¹i B¸t Nh?T©m Kinh
6	1	2339	0	1			5									1									S¸t Th?Gi¶n l?hép
4	489	1	0	1			5									1									LÖnh bµi Phong L¨ng §é
6	1	2312	0	1			5									1									Hçn Nguyªn Linh L?
6	1	1266	0	1			5									1									ThÇn Hµnh Ph?
6	1	438	0	1			5									1									Th?®Þa ph?(s?dông v?h¹n)
6	1	2623	0	1			5									1									Ngäc Long LÖnh Bµi
6	1	1617	0	1			5									1									Viªm §Õ LÖnh
6	1	30045	0	1			5									1									§¹i Thµnh B?KÝp 150
6	1	2333	0	1			50									1									M?bµi - B«n Tiªu
6	1	2334	0	1			100									1									M?bµi - Phiªn V?
6	1	1448	0	1			5									1									M¹c B¾c TruyÒn Tèng LÖnh
6	1	1390	0	1			30									1									<B¾c §Èu Tr­êng Sinh ThuËt - C?S?Thiªn>
6	1	2974	0	1			30									1									<B¾c §Èu Tr­êng Sinh ThuËt—§¹i Thõa T©m Ph¸p>
6	1	1427	0	1			5									1									Tói hµnh trang
6	1	2127	0	1			50									1									Tói hµnh trang
6	1	2160	0	1			150									1									Tói hµnh trang
6	1	2161	0	1			200									1									Tói hµnh trang
6	1	2162	0	1			250									1									Tói hµnh trang
6	1	2427	0	1			100									1									Tói hµnh trang
6	1	37	0	1			10									0									Thiªn V­¬ng Chïy Ph¸p. QuyÓn 1
6	1	38	0	1			10									0									Thiªn V­¬ng Th­¬ng ph¸p. QuyÓn 2
6	1	39	0	1			10									0									Thiªn V­¬ng §ao ph¸p.QuyÓn 3
6	1	56	0	1			10									0									ThiÕu L©m QuyÒn Ph¸p. QuyÓn 1
6	1	57	0	1			10									0									ThiÕu L©m C«n ph¸p. QuyÓn 2
6	1	58	0	1			10									0									ThiÕu L©m §ao ph¸p. QuyÓn 3
6	1	45	0	1			10									0									Phi §ao thuËt. NhiÕp Hån NguyÖt ¶nh
6	1	46	0	1			10									0									Phi Tiªu thuËt. Cöu Cung Phi Tinh
6	1	27	0	1			10									0									T?TiÔn thuËt. B¹o V?L?Hoa
6	1	28	0	1			10									0									H·m TÜnh thuËt.Lo¹n Hoµn KÝch
6	1	47	0	1			10									0									Ng?§éc Ch­ëng Ph¸p. QuyÓn 1
6	1	48	0	1			10									0									Ng?§éc §ao ph¸p. QuyÓn 2
6	1	49	0	1			10									0									Ng?§éc NhiÕp T©m thuËt. QuyÓn 3
6	1	42	0	1			10									0									DiÖt KiÕm MËt TÞch
6	1	43	0	1			10									0									Nga Mi  PhËt Quang Ch­ëng MËt TÞch
6	1	59	0	1			10									0									Ph?§é MËt TÞch
6	1	40	0	1			10									0									Thóy Yªn §ao ph¸p
6	1	41	0	1			10									0									Thóy Yªn Song ®ao
6	1	54	0	1			10									0									C¸i Bang Ch­ëng Ph¸p
6	1	55	0	1			10									0									C¸i Bang C«n ph¸p
6	1	35	0	1			10									0									V©n Long KÝch. M©u ph¸p
6	1	36	0	1			10									0									L­u Tinh. §ao ph¸p
6	1	53	0	1			10									0									NhiÕp Hån. Ch?thuËt
6	1	33	0	1			10									0									Th¸i Cùc QuyÒn Ph? QuyÓn 3
6	1	34	0	1			10									0									Th¸i Cùc KiÕm Ph? QuyÓn 2
6	1	50	0	1			10									0									Ngù Phong thuËt
6	1	51	0	1			10									0									Ngù L«i thuËt
6	1	52	0	1			10									0									Ngù T©m thuËt
6	1	2425	0	1			100									0									§¹i Thµnh B?KÝp 120
6	1	12	0	1			10									0									Bµn Nh­îc T©m Kinh
6	1	122	0	1		12										0									Phóc Duyªn Lé (TiÓu) 
6	1	123	0	1		24										0									Phóc Duyªn Lé (Trung) 
6	1	124	0	1		60										0									Phóc Duyªn Lé (§¹i) 
4	353	0	0	1		200										0									Tinh Hång B¶o Th¹ch
4	238	0	0	1		200										0									Lam Thñy Tinh
4	239	0	0	1		200										0									Tö Thñy Tinh
4	240	0	0	1		200										0									Lôc Thñy Tinh
6	1	18	0	1		10										0									T©m T©m T­¬ng ¸nh phï
6	1	4891	0	1		5										0									Cá t­¬i
6	1	4894	0	1			20									0									B¾c §Èu ThuÇn M· ThuËt
4	2046	0	0	1			500									0									Kim Tinh LÖnh
4	2047	0	0	1			500									0									Méc Tinh LÖnh
4	2048	0	0	1			500									0									Thñy Tinh LÖnh
4	2049	0	0	1			500									0									Háa Tinh LÖnh
4	2050	0	0	1			500									0									Th?Tinh LÖnh
4	2051	0	0	1			500									0									Kim Lo¹i Hoµng Kim
4	2052	0	0	1			500									0									Linh Hån Siªu Quang Hoµng Kim
6	1	4892	0	1	100000											0									D©y Thõng
4	489	1	0	1	10000											0									LÖnh bµi Phong L¨ng §é
0	13	0	0	1	1000											0									T©n thñ Ên
0	14	0	0	1	1000											0									T©n thñ trang søc
